,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
323,10/11/2010,03:50:00,0.43,0.196,241.51,2.0,0.0,0.0,1.0
324,14/5/2007,23:37:00,0.962,0.054,239.680,4.400,0.000,0.000,12.0
325,4/10/2008,10:39:00,2.920,0.148,237.430,12.200,0.000,37.000,0.0
326,1/6/2007,22:07:00,1.116,0.192,234.440,4.800,0.000,0.000,0.0
327,6/11/2009,04:23:00,0.306,0.080,244.490,1.200,0.000,0.000,0.0
328,18/1/2010,18:03:00,2.704,0.328,241.230,11.200,0.000,0.000,19.0
329,7/8/2007,17:21:00,0.716,0.120,235.260,3.000,0.000,1.000,0.0
330,4/4/2009,01:37:00,0.394,0.118,241.790,1.800,0.000,0.000,0.0
331,19/11/2010,00:32:00,0.304,0.064,244.3,1.2,0.0,1.0,0.0
332,8/6/2008,14:08:00,3.702,0.062,237.680,15.600,37.000,0.000,18.0
333,17/10/2008,02:03:00,0.296,0.046,242.440,1.200,0.000,0.000,1.0
334,23/11/2010,22:37:00,0.792,0.128,244.76,3.2,0.0,0.0,0.0
335,28/4/2010,14:30:00,0.420,0.200,242.770,1.800,0.000,0.000,0.0
336,10/8/2008,00:43:00,0.240,0.240,240.180,1.400,0.000,1.000,1.0
337,11/4/2010,18:26:00,1.126,0.408,240.730,5.000,1.000,1.000,11.0
338,30/7/2007,10:48:00,0.170,0.086,234.240,0.800,0.000,0.000,0.0
339,22/5/2008,20:51:00,0.600,0.112,240.060,2.800,1.000,0.000,0.0
340,28/1/2008,12:34:00,1.510,0.046,241.220,6.200,0.000,0.000,18.0
341,12/1/2009,02:27:00,0.332,0.102,249.880,1.400,0.000,0.000,0.0
342,28/4/2007,13:37:00,?,?,?,?,?,?,
343,9/5/2008,03:21:00,0.498,0.332,241.320,2.400,0.000,1.000,1.0
344,1/9/2007,05:53:00,0.186,0.094,239.490,0.800,0.000,0.000,0.0
345,13/7/2007,21:54:00,0.578,0.234,242.740,2.800,0.000,1.000,0.0
346,8/2/2007,22:04:00,1.430,0.000,240.340,6.000,2.000,0.000,0.0
347,21/4/2010,14:10:00,1.548,0.170,239.730,6.400,0.000,0.000,18.0
348,6/10/2010,07:06:00,3.450,0.000,238.880,14.800,0.000,0.000,22.0
349,15/2/2007,16:10:00,0.442,0.256,240.170,2.200,0.000,2.000,0.0
350,31/7/2008,11:22:00,1.468,0.070,240.100,6.200,0.000,0.000,18.0
351,29/8/2007,07:52:00,2.254,0.220,237.440,9.400,0.000,0.000,18.0
352,4/1/2010,02:18:00,0.432,0.158,247.390,1.800,0.000,0.000,1.0
353,1/2/2007,05:16:00,0.226,0.000,243.060,1.000,0.000,0.000,0.0
354,9/1/2009,21:55:00,1.742,0.136,241.650,7.200,0.000,1.000,0.0
355,31/8/2008,22:32:00,1.678,0.146,240.930,7.000,0.000,0.000,19.0
356,29/9/2010,23:24:00,1.636,0.000,245.170,6.600,0.000,0.000,19.0
357,5/10/2010,22:33:00,1.446,0.106,244.580,5.800,0.000,0.000,1.0
358,5/9/2010,16:21:00,0.576,0.170,243.450,2.600,0.000,1.000,1.0
359,2/3/2010,08:12:00,1.664,0.212,239.130,7.000,0.000,1.000,18.0
360,22/7/2007,10:47:00,1.658,0.402,232.320,7.200,0.000,1.000,17.0
361,12/3/2007,09:22:00,1.476,0.118,235.950,6.200,1.000,0.000,18.0
362,9/9/2007,21:27:00,2.530,0.000,236.330,10.600,0.000,0.000,17.0
363,4/8/2009,19:26:00,0.234,0.136,241.560,1.000,0.000,0.000,1.0
364,3/6/2007,05:00:00,0.218,0.000,235.300,1.000,0.000,0.000,0.0
365,17/2/2008,17:12:00,0.352,0.062,242.460,1.600,0.000,0.000,0.0
366,10/5/2009,14:01:00,1.546,0.206,241.150,6.400,0.000,0.000,19.0
367,15/11/2010,03:23:00,0.42,0.212,246.78,1.8,0.0,0.0,0.0
368,2/5/2010,05:23:00,0.258,0.000,241.640,1.000,0.000,1.000,1.0
369,5/3/2009,18:56:00,2.008,0.194,236.640,8.600,0.000,0.000,0.0
370,3/12/2009,01:01:00,0.328,0.000,242.530,1.400,0.000,0.000,1.0
371,11/12/2009,11:51:00,1.440,0.132,245.240,5.800,0.000,1.000,19.0
372,19/7/2010,03:29:00,0.262,0.142,244.120,1.200,0.000,0.000,0.0
373,19/12/2008,04:22:00,0.478,0.214,243.280,2.200,0.000,0.000,0.0
374,10/11/2009,01:23:00,0.260,0.000,245.090,1.200,0.000,0.000,1.0
375,22/10/2010,12:55:00,1.352,0.070,242.470,5.600,0.000,0.000,19.0
376,11/7/2007,20:18:00,0.232,0.126,243.470,1.000,0.000,0.000,0.0
377,21/3/2008,22:17:00,2.372,0.214,239.020,9.800,0.000,1.000,17.0
378,18/4/2007,18:10:00,0.384,0.226,242.630,1.800,0.000,0.000,0.0
379,30/6/2010,13:27:00,1.010,0.272,241.740,4.200,0.000,1.000,0.0
380,1/4/2010,16:15:00,0.306,0.096,245.590,1.200,0.000,1.000,1.0
381,4/6/2010,14:41:00,0.328,0.202,239.870,1.600,0.000,0.000,1.0
382,15/2/2007,23:34:00,1.682,0.220,244.560,7.000,0.000,1.000,18.0
383,16/3/2010,10:03:00,1.502,0.208,241.250,6.200,0.000,0.000,19.0
384,23/2/2007,13:22:00,1.316,0.000,240.750,5.400,0.000,0.000,18.0
385,29/10/2010,00:55:00,1.536,0.222,244.03,6.2,0.0,2.0,19.0
386,8/4/2007,20:10:00,0.392,0.220,240.370,1.800,0.000,0.000,0.0
387,13/3/2010,13:28:00,1.778,0.390,244.530,7.400,0.000,2.000,19.0
388,13/4/2010,01:16:00,0.310,0.070,243.490,1.200,0.000,0.000,1.0
389,16/6/2008,16:56:00,0.638,0.262,242.710,3.000,0.000,0.000,1.0
390,14/1/2010,06:41:00,?,?,?,?,?,?,
391,24/3/2010,07:06:00,1.538,0.108,237.590,6.400,0.000,0.000,18.0
392,8/3/2009,04:58:00,1.490,0.194,244.120,6.000,0.000,0.000,18.0
393,21/9/2007,23:57:00,0.372,0.336,243.230,2.000,0.000,2.000,0.0
394,3/7/2010,15:58:00,0.306,0.108,242.200,1.400,0.000,0.000,1.0
395,6/11/2008,11:25:00,1.184,0.330,238.920,5.200,0.000,0.000,0.0
396,5/1/2010,08:07:00,1.944,0.130,238.120,8.200,1.000,2.000,18.0
397,24/3/2008,14:08:00,0.442,0.000,242.660,2.000,1.000,0.000,0.0
398,18/11/2008,16:55:00,0.424,0.180,240.180,2.000,0.000,0.000,0.0
399,14/7/2007,02:24:00,0.222,0.098,240.060,1.000,0.000,0.000,0.0
400,15/9/2007,14:10:00,2.412,0.072,238.770,10.400,0.000,38.000,0.0
401,18/4/2008,12:52:00,2.764,0.156,239.090,11.800,0.000,24.000,18.0
402,1/2/2009,09:44:00,1.028,0.128,240.120,4.200,0.000,0.000,0.0
403,21/8/2009,14:56:00,0.244,0.128,243.460,1.000,0.000,0.000,1.0
404,16/9/2010,18:52:00,1.628,0.320,239.930,6.800,0.000,1.000,12.0
405,26/12/2007,13:34:00,3.342,0.306,241.160,14.200,0.000,0.000,18.0
406,14/10/2007,10:08:00,3.626,0.158,235.760,15.400,37.000,0.000,17.0
407,17/6/2009,08:54:00,1.274,0.106,238.200,5.200,0.000,0.000,18.0
408,21/1/2009,05:38:00,0.212,0.000,245.320,0.800,0.000,0.000,0.0
409,18/8/2010,13:51:00,?,?,?,?,?,?,
410,9/11/2010,22:41:00,2.346,0.222,241.42,9.6,0.0,0.0,18.0
411,2/9/2009,10:06:00,1.400,0.192,240.680,5.800,0.000,1.000,18.0
412,11/7/2007,09:31:00,1.354,0.110,239.520,5.600,1.000,0.000,17.0
413,7/9/2009,10:33:00,1.222,0.000,242.670,5.000,0.000,0.000,18.0
414,24/11/2010,09:00:00,1.272,0.062,238.84,5.2,0.0,0.0,18.0
415,23/8/2010,17:25:00,0.360,0.230,242.380,1.800,0.000,2.000,1.0
416,8/8/2008,22:45:00,0.168,0.142,241.600,0.800,0.000,1.000,1.0
417,27/10/2010,16:20:00,0.518,0.076,247.47,2.2,0.0,2.0,1.0
418,6/2/2008,19:13:00,1.704,0.056,237.830,7.000,0.000,2.000,0.0
419,17/2/2008,10:03:00,2.312,0.000,236.800,9.800,0.000,0.000,0.0
420,21/5/2010,03:10:00,0.378,0.102,243.220,1.600,0.000,0.000,0.0
421,14/9/2010,22:08:00,3.194,0.100,239.970,13.200,38.000,0.000,1.0
422,4/5/2008,09:10:00,0.846,0.000,241.080,3.400,0.000,0.000,0.0
423,16/1/2007,00:01:00,1.612,0.156,243.250,7.000,0.000,23.000,0.0
424,25/5/2009,03:31:00,2.036,0.136,240.420,8.400,0.000,0.000,30.0
425,27/5/2008,09:23:00,1.470,0.092,239.270,6.200,0.000,1.000,18.0
426,22/6/2008,07:54:00,0.310,0.236,239.190,1.600,0.000,1.000,1.0
427,14/8/2007,19:50:00,0.226,0.112,241.020,1.000,0.000,0.000,0.0
428,1/10/2010,07:39:00,1.980,0.162,238.900,8.200,0.000,1.000,18.0
429,4/6/2007,12:39:00,0.354,0.218,235.750,1.600,0.000,1.000,0.0
430,26/6/2009,20:01:00,0.698,0.470,241.130,3.400,0.000,2.000,0.0
431,17/10/2010,13:40:00,0.434,0.236,244.080,2.000,0.000,1.000,1.0
432,1/1/2007,13:17:00,2.530,0.000,237.810,10.600,0.000,0.000,0.0
433,14/9/2010,17:27:00,0.448,0.306,241.140,2.400,0.000,1.000,1.0
434,6/4/2010,22:32:00,1.944,0.246,240.430,8.200,0.000,1.000,1.0
435,7/2/2010,15:48:00,0.444,0.072,244.630,1.800,0.000,2.000,0.0
436,12/10/2009,20:55:00,1.694,0.146,239.370,7.000,0.000,0.000,18.0
437,13/4/2009,14:42:00,0.650,0.192,244.620,2.800,0.000,0.000,1.0
438,8/12/2008,11:30:00,1.298,0.068,243.190,5.200,0.000,0.000,18.0
439,15/1/2009,11:46:00,1.332,0.000,239.410,5.400,0.000,0.000,18.0
440,20/8/2007,08:39:00,1.548,0.132,240.090,6.400,0.000,0.000,17.0
441,3/4/2010,01:30:00,0.474,0.344,243.300,2.400,0.000,1.000,1.0
442,11/6/2010,00:36:00,0.540,0.276,239.500,2.800,0.000,1.000,3.0
443,31/10/2010,03:29:00,0.822,0.0,247.17,3.4,0.0,0.0,0.0
444,29/1/2010,13:42:00,1.428,0.000,242.090,5.800,0.000,0.000,18.0
445,18/7/2008,18:31:00,0.648,0.232,237.770,2.800,0.000,1.000,1.0
446,8/1/2008,08:31:00,0.318,0.096,239.600,1.400,0.000,0.000,0.0
447,1/9/2010,13:47:00,1.496,0.202,239.950,6.200,0.000,1.000,18.0
448,7/4/2010,21:37:00,1.326,0.222,240.660,5.600,1.000,0.000,0.0
449,14/8/2010,11:13:00,0.156,0.000,240.730,0.600,0.000,0.000,0.0
450,25/5/2010,02:35:00,0.358,0.220,243.000,1.800,0.000,0.000,1.0
451,20/12/2006,15:18:00,0.228,0.000,244.610,1.000,0.000,0.000,0.0
452,21/11/2008,20:08:00,1.500,0.068,238.970,6.800,0.000,0.000,0.0
453,26/1/2007,05:57:00,0.244,0.000,244.850,1.000,0.000,0.000,0.0
454,15/6/2009,11:31:00,0.668,0.066,237.090,3.000,0.000,0.000,10.0
455,29/1/2010,13:23:00,1.664,0.090,245.070,6.800,0.000,0.000,19.0
456,19/12/2006,10:00:00,0.222,0.000,241.500,1.000,0.000,0.000,0.0
457,15/10/2010,09:31:00,1.308,0.082,238.450,5.400,0.000,0.000,18.0
458,5/3/2009,06:10:00,0.408,0.068,242.730,1.800,0.000,0.000,0.0
459,5/4/2008,11:58:00,1.690,0.202,238.880,7.000,1.000,0.000,18.0
460,4/1/2010,05:01:00,0.310,0.000,247.890,1.200,0.000,0.000,0.0
461,26/1/2010,04:58:00,0.422,0.224,243.210,2.000,0.000,1.000,0.0
462,24/6/2007,11:11:00,0.206,0.098,236.790,1.000,0.000,1.000,0.0
463,27/12/2006,01:12:00,0.646,0.416,245.900,3.200,0.000,1.000,0.0
464,26/2/2010,07:18:00,1.856,0.000,241.760,7.800,0.000,0.000,1.0
465,8/5/2009,23:40:00,0.406,0.124,244.720,1.800,0.000,0.000,1.0
466,23/3/2009,03:52:00,0.386,0.000,244.240,1.600,0.000,0.000,0.0
467,16/10/2008,13:20:00,0.706,0.000,241.550,3.000,0.000,0.000,1.0
468,27/10/2007,08:50:00,4.760,0.050,238.300,20.000,0.000,1.000,17.0
469,13/1/2008,10:17:00,0.286,0.000,236.780,1.400,0.000,0.000,0.0
470,12/3/2007,12:01:00,2.026,0.236,237.240,8.600,0.000,1.000,17.0
471,20/3/2007,01:36:00,0.320,0.108,243.430,1.400,0.000,0.000,0.0
472,30/10/2009,07:29:00,0.356,0.108,242.950,1.400,0.000,0.000,1.0
473,25/10/2009,17:28:00,1.572,0.190,238.170,6.600,2.000,0.000,18.0
474,23/12/2007,19:37:00,6.024,0.626,233.530,25.800,1.000,37.000,17.0
475,18/10/2009,03:29:00,0.390,0.174,242.610,1.600,0.000,1.000,0.0
476,17/3/2009,19:48:00,1.556,0.078,240.150,6.400,0.000,0.000,0.0
477,27/4/2008,18:11:00,1.720,0.324,242.270,7.200,0.000,1.000,19.0
478,22/5/2008,07:03:00,1.096,0.118,238.790,5.000,0.000,0.000,1.0
479,4/11/2008,23:25:00,0.652,0.130,243.170,2.800,0.000,3.000,0.0
480,24/10/2007,12:24:00,0.248,0.000,242.270,1.000,0.000,0.000,0.0
481,27/8/2010,00:12:00,0.498,0.228,244.470,2.200,0.000,0.000,1.0
482,12/4/2010,14:46:00,1.476,0.208,242.470,6.000,0.000,1.000,18.0
483,25/8/2008,04:08:00,0.082,0.000,241.990,0.200,0.000,0.000,0.0
484,16/4/2009,08:34:00,1.394,0.000,240.510,5.800,0.000,0.000,18.0
485,1/8/2009,05:59:00,0.140,0.000,241.880,0.600,0.000,0.000,0.0
486,16/1/2010,03:11:00,0.268,0.000,244.580,1.000,0.000,1.000,0.0
487,28/6/2009,07:54:00,0.174,0.046,241.530,0.800,0.000,0.000,0.0
488,6/11/2008,22:39:00,0.622,0.000,239.660,2.600,0.000,0.000,0.0
489,30/4/2008,00:43:00,1.834,0.066,239.250,7.600,0.000,2.000,0.0
490,5/6/2008,09:26:00,1.152,0.000,233.180,4.800,0.000,0.000,17.0
491,9/11/2009,14:01:00,0.236,0.000,244.960,1.000,0.000,0.000,1.0
492,18/2/2009,23:40:00,0.304,0.068,241.000,1.200,0.000,0.000,0.0
493,21/3/2010,04:56:00,?,?,?,?,?,?,
494,31/5/2007,13:51:00,0.384,0.190,235.620,1.800,0.000,1.000,0.0
495,5/9/2010,14:25:00,0.440,0.000,239.570,2.000,1.000,0.000,0.0
496,28/2/2008,00:58:00,0.210,0.000,239.640,0.800,0.000,0.000,0.0
497,1/2/2008,12:37:00,0.728,0.000,239.710,3.200,0.000,0.000,0.0
498,4/5/2008,23:39:00,0.332,0.092,243.920,1.400,0.000,0.000,1.0
499,6/4/2009,22:51:00,0.430,0.138,245.770,1.800,0.000,2.000,0.0
500,11/12/2007,06:17:00,0.320,0.108,245.110,1.400,0.000,0.000,0.0
501,20/1/2007,23:46:00,1.062,0.132,243.410,4.400,0.000,0.000,0.0
502,12/6/2010,19:32:00,2.988,0.228,239.630,12.600,0.000,27.000,18.0
503,12/12/2008,21:17:00,1.568,0.094,244.850,6.400,1.000,0.000,0.0
504,24/10/2010,18:00:00,1.554,0.110,241.270,6.400,0.000,0.000,19.0
505,21/1/2007,10:55:00,3.292,0.000,235.890,13.800,0.000,0.000,17.0
506,22/8/2007,21:18:00,1.470,0.000,242.450,6.000,0.000,0.000,18.0
507,18/11/2009,11:43:00,2.722,0.188,241.460,11.200,39.000,0.000,0.0
508,29/9/2009,21:40:00,3.534,0.158,238.190,14.800,37.000,1.000,0.0
509,10/12/2009,07:23:00,2.018,0.286,238.600,8.600,0.000,0.000,19.0
510,14/8/2007,10:25:00,3.732,0.000,232.400,16.200,3.000,36.000,16.0
511,14/8/2008,14:33:00,0.178,0.154,241.400,0.800,0.000,0.000,0.0
512,24/11/2008,09:59:00,2.386,0.000,235.900,10.000,0.000,0.000,17.0
513,16/3/2009,18:15:00,0.238,0.000,242.690,1.000,0.000,0.000,0.0
514,13/6/2008,09:56:00,1.300,0.112,238.490,5.400,0.000,0.000,18.0
515,9/5/2008,09:11:00,2.322,0.064,239.600,9.600,0.000,0.000,18.0
516,29/4/2010,05:45:00,0.396,0.170,240.560,1.800,0.000,1.000,1.0
517,6/3/2009,21:55:00,0.486,0.000,241.930,2.000,1.000,0.000,0.0
518,24/9/2009,16:21:00,0.530,0.304,240.340,2.800,0.000,1.000,5.0
519,1/10/2009,17:13:00,0.302,0.238,241.740,1.600,0.000,2.000,0.0
520,4/4/2010,20:36:00,1.476,0.064,237.420,6.200,0.000,0.000,18.0
521,15/6/2009,09:45:00,0.326,0.164,240.190,1.400,1.000,0.000,1.0
522,11/6/2007,13:12:00,0.110,0.000,239.620,0.400,0.000,0.000,0.0
523,19/8/2007,12:20:00,0.104,0.000,241.840,0.400,0.000,0.000,0.0
524,22/2/2008,17:57:00,0.442,0.212,242.460,2.000,0.000,0.000,0.0
525,5/4/2010,11:33:00,1.362,0.000,238.320,5.600,1.000,1.000,19.0
526,22/4/2010,21:17:00,1.780,0.000,238.040,7.400,0.000,0.000,18.0
527,6/1/2007,20:25:00,0.978,0.164,240.060,4.400,0.000,0.000,0.0
528,4/3/2010,03:15:00,0.344,0.086,244.260,1.400,0.000,0.000,1.0
529,28/8/2009,00:13:00,0.264,0.128,244.600,1.200,0.000,1.000,0.0
530,18/11/2007,08:29:00,1.414,0.070,242.570,5.800,0.000,0.000,18.0
531,23/2/2009,03:30:00,1.294,0.000,244.170,5.200,0.000,0.000,0.0
532,18/4/2010,02:40:00,1.348,0.072,242.000,5.600,0.000,0.000,18.0
533,8/2/2010,03:15:00,0.340,0.076,241.890,1.400,0.000,0.000,0.0
534,20/3/2008,18:25:00,1.244,0.310,238.720,5.200,0.000,1.000,0.0
535,26/7/2010,20:05:00,0.254,0.102,241.560,1.200,0.000,1.000,1.0
536,17/6/2008,22:07:00,1.932,0.096,239.840,8.000,1.000,0.000,18.0
537,15/3/2008,00:26:00,0.228,0.000,242.150,1.000,0.000,0.000,0.0
538,21/11/2008,23:48:00,0.260,0.052,242.440,1.200,0.000,0.000,0.0
539,4/9/2008,21:49:00,2.534,0.098,237.440,10.600,1.000,0.000,29.0
540,7/10/2010,11:21:00,0.678,0.068,241.510,2.800,0.000,0.000,1.0
541,26/2/2008,02:59:00,1.368,0.088,241.840,5.600,0.000,1.000,18.0
542,23/2/2009,03:50:00,1.416,0.104,244.650,5.800,0.000,0.000,0.0
543,23/4/2008,21:15:00,3.790,0.164,230.770,16.400,37.000,1.000,0.0
544,2/7/2009,05:33:00,0.282,0.106,240.010,1.200,0.000,0.000,0.0
545,27/6/2010,20:25:00,0.490,0.170,240.860,2.600,0.000,0.000,6.0
546,30/10/2010,04:29:00,0.302,0.048,245.99,1.2,0.0,1.0,1.0
547,26/3/2010,11:42:00,1.428,0.328,239.630,6.200,0.000,2.000,17.0
548,23/4/2008,22:28:00,1.814,0.112,241.580,7.400,0.000,0.000,0.0
549,18/7/2007,15:12:00,0.210,0.078,226.830,1.000,0.000,0.000,0.0
550,8/7/2007,12:08:00,0.566,0.216,240.090,2.400,1.000,2.000,0.0
551,26/5/2007,21:40:00,1.966,0.166,232.810,8.400,0.000,1.000,17.0
552,20/3/2008,09:06:00,1.502,0.178,240.080,6.200,0.000,0.000,18.0
553,29/4/2009,18:10:00,0.994,0.080,242.680,4.200,0.000,0.000,1.0
554,24/2/2008,22:16:00,0.208,0.000,237.230,0.800,0.000,0.000,0.0
555,27/4/2010,08:03:00,2.278,0.208,240.310,9.400,0.000,2.000,19.0
556,27/1/2008,09:02:00,0.328,0.000,242.820,1.400,0.000,0.000,0.0
557,6/5/2008,17:23:00,3.768,0.000,237.050,15.800,0.000,36.000,18.0
558,14/9/2010,03:14:00,0.290,0.176,242.410,1.400,0.000,2.000,1.0
559,10/6/2008,13:39:00,0.270,0.094,239.240,1.200,0.000,0.000,1.0
560,2/5/2007,09:50:00,0.292,0.212,231.900,1.600,0.000,1.000,0.0
561,11/10/2010,00:14:00,0.440,0.196,243.630,2.000,0.000,1.000,1.0
562,18/11/2008,12:21:00,1.426,0.070,240.170,5.800,0.000,0.000,18.0
563,23/6/2008,12:56:00,0.144,0.000,234.670,0.600,0.000,0.000,1.0
564,20/4/2010,03:38:00,0.350,0.084,242.850,1.400,0.000,0.000,0.0
565,28/11/2007,07:22:00,2.572,0.194,237.800,10.800,0.000,2.000,18.0
566,28/3/2008,02:14:00,0.224,0.000,246.280,0.800,0.000,0.000,0.0
567,17/4/2010,04:47:00,0.844,0.140,241.630,3.400,0.000,0.000,10.0
568,21/8/2007,06:44:00,0.222,0.150,243.040,1.000,0.000,0.000,0.0
569,28/4/2009,14:43:00,1.518,0.110,241.870,6.200,1.000,1.000,19.0
570,14/1/2008,09:12:00,2.398,0.142,238.600,10.000,0.000,0.000,18.0
571,27/5/2010,05:17:00,0.262,0.114,239.290,1.200,0.000,0.000,1.0
572,27/7/2010,14:21:00,0.250,0.104,237.920,1.200,0.000,0.000,1.0
573,9/2/2007,12:23:00,1.302,0.000,241.010,5.400,0.000,0.000,18.0
574,26/11/2010,09:01:00,1.438,0.08,239.55,6.0,1.0,0.0,17.0
575,16/1/2010,13:55:00,1.730,0.118,242.680,7.200,0.000,0.000,18.0
576,21/5/2007,04:27:00,0.324,0.000,234.630,1.400,0.000,0.000,0.0
577,5/4/2008,08:34:00,1.048,0.240,240.920,4.400,0.000,0.000,0.0
578,9/5/2008,14:52:00,1.554,0.150,240.170,6.400,0.000,2.000,18.0
579,14/6/2008,20:46:00,0.262,0.122,242.410,1.200,0.000,1.000,1.0
580,14/3/2008,12:43:00,1.678,0.060,239.590,7.000,0.000,1.000,18.0
581,17/10/2009,20:18:00,2.476,0.268,236.920,10.400,0.000,1.000,17.0
582,21/10/2010,00:30:00,0.382,0.074,242.040,1.600,0.000,1.000,1.0
583,10/11/2007,05:31:00,0.226,0.000,242.040,1.000,0.000,0.000,0.0
584,24/9/2007,11:45:00,0.172,0.076,235.310,0.800,0.000,1.000,0.0
585,21/7/2008,10:09:00,1.400,0.000,235.960,6.000,0.000,1.000,18.0
586,2/2/2009,00:18:00,0.216,0.000,246.580,0.800,0.000,0.000,0.0
587,28/8/2007,22:20:00,2.422,0.078,237.930,10.200,0.000,37.000,0.0
588,24/11/2010,13:39:00,1.39,0.05,241.85,5.6,1.0,0.0,18.0
589,30/5/2009,07:16:00,0.374,0.072,240.620,1.600,0.000,0.000,0.0
590,4/11/2009,16:20:00,1.440,0.000,242.280,5.800,0.000,0.000,18.0
591,6/12/2009,15:23:00,2.362,0.338,242.440,9.800,0.000,0.000,19.0
592,31/1/2010,13:39:00,1.598,0.132,242.440,6.600,0.000,0.000,18.0
593,3/3/2008,07:57:00,0.566,0.066,238.970,2.400,0.000,0.000,0.0
594,13/7/2007,21:44:00,0.478,0.080,243.190,2.200,0.000,1.000,0.0
595,23/10/2009,15:40:00,2.244,0.566,242.420,10.600,26.000,2.000,1.0
596,10/8/2009,06:29:00,0.258,0.154,241.810,1.200,0.000,0.000,1.0
597,21/6/2008,23:05:00,0.444,0.118,241.180,1.800,2.000,0.000,1.0
598,19/2/2010,05:26:00,0.362,0.104,245.090,1.400,0.000,0.000,1.0
599,8/1/2010,06:26:00,0.264,0.000,251.310,1.000,0.000,0.000,1.0
600,13/10/2009,16:14:00,0.406,0.046,241.880,1.600,0.000,1.000,0.0
601,7/1/2008,09:29:00,1.468,0.104,241.870,6.000,1.000,0.000,17.0
602,18/6/2009,22:06:00,1.176,0.058,238.450,4.800,0.000,0.000,1.0
603,25/4/2010,10:27:00,3.024,0.218,236.180,12.800,0.000,37.000,0.0
604,9/4/2008,04:00:00,0.356,0.118,243.890,1.400,0.000,0.000,1.0
605,25/9/2008,19:47:00,1.948,0.198,237.950,8.200,0.000,0.000,18.0
606,15/4/2007,06:16:00,0.290,0.090,241.310,1.200,0.000,0.000,0.0
607,2/1/2008,04:43:00,1.388,0.000,244.200,5.600,0.000,0.000,18.0
608,3/6/2007,07:59:00,0.276,0.000,234.900,1.400,0.000,0.000,0.0
609,29/8/2009,12:34:00,0.528,0.380,240.900,2.600,0.000,0.000,1.0
610,4/11/2007,19:10:00,2.204,0.086,236.130,9.200,0.000,0.000,17.0
611,8/11/2010,03:03:00,0.328,0.072,239.14,1.4,0.0,2.0,1.0
612,9/7/2008,04:22:00,0.230,0.126,239.640,1.000,0.000,2.000,0.0
613,29/7/2009,01:48:00,0.240,0.000,240.790,1.000,0.000,0.000,0.0
614,20/2/2009,06:58:00,0.382,0.052,240.080,1.600,0.000,1.000,0.0
615,2/3/2007,06:33:00,0.316,0.128,242.200,1.400,0.000,0.000,0.0
616,16/11/2007,21:01:00,3.102,0.052,237.500,13.600,25.000,1.000,0.0
617,2/7/2007,10:11:00,0.208,0.078,236.170,1.000,0.000,0.000,0.0
618,8/10/2010,13:14:00,1.434,0.046,241.880,5.800,0.000,2.000,19.0
619,28/2/2009,01:47:00,0.354,0.098,242.090,1.600,0.000,0.000,0.0
620,18/9/2010,18:49:00,0.194,0.000,242.900,1.000,0.000,0.000,1.0
621,2/11/2010,20:54:00,1.156,0.102,245.28,4.6,0.0,1.0,1.0
622,21/10/2008,15:09:00,0.424,0.094,244.470,1.800,0.000,2.000,1.0
623,24/8/2007,21:56:00,1.508,0.116,239.830,6.400,0.000,0.000,0.0
624,22/5/2008,07:17:00,0.390,0.174,242.600,1.800,0.000,0.000,0.0
625,27/12/2009,04:07:00,0.438,0.272,246.890,2.000,0.000,2.000,1.0
626,25/9/2010,00:36:00,0.286,0.078,244.680,1.200,0.000,2.000,1.0
627,20/1/2007,01:19:00,0.410,0.294,243.860,2.000,0.000,1.000,0.0
628,18/11/2010,06:24:00,0.44,0.292,245.77,2.2,0.0,0.0,0.0
629,16/12/2008,22:02:00,1.638,0.000,240.190,6.800,0.000,0.000,0.0
630,24/4/2007,04:59:00,0.168,0.000,237.830,0.800,0.000,0.000,0.0
631,18/10/2008,02:09:00,0.244,0.000,240.980,1.000,0.000,0.000,1.0
632,26/12/2006,05:50:00,2.422,0.104,244.390,9.800,0.000,0.000,0.0
633,2/4/2010,23:52:00,0.352,0.088,247.280,1.400,0.000,0.000,1.0
634,28/3/2009,14:02:00,0.546,0.318,245.080,2.600,0.000,0.000,0.0
635,6/11/2009,10:24:00,1.306,0.000,240.920,5.400,0.000,0.000,18.0
636,15/9/2010,18:54:00,1.268,0.000,240.590,5.200,0.000,0.000,18.0
637,24/4/2010,12:10:00,0.408,0.222,242.780,1.800,0.000,2.000,0.0
638,12/6/2009,10:16:00,0.488,0.118,239.600,2.400,0.000,1.000,2.0
639,29/9/2010,04:36:00,0.406,0.180,240.760,1.800,0.000,1.000,1.0
640,22/9/2008,20:05:00,1.906,0.110,234.410,8.400,0.000,0.000,15.0
641,21/12/2008,13:05:00,1.350,0.000,240.710,5.600,0.000,0.000,17.0
642,14/2/2010,00:54:00,1.536,0.068,244.210,6.200,0.000,0.000,19.0
643,22/3/2008,06:55:00,0.302,0.102,248.070,1.200,0.000,1.000,0.0
644,6/6/2008,15:00:00,0.546,0.050,238.650,2.600,0.000,0.000,1.0
645,26/9/2007,11:24:00,2.526,0.000,238.990,10.400,0.000,37.000,0.0
646,19/12/2007,07:57:00,2.886,0.000,240.650,12.000,0.000,0.000,18.0
647,2/6/2009,21:32:00,1.420,0.334,243.040,6.000,0.000,1.000,14.0
